code,name,family,file,size,diagram,notes
5013,Direction of a system of lane control light signals,Tidal Flow Lane Control,DIRECTION_OF_A_SYSTEM_OF_LANE_CONTROL_LIGHT_SIGNALS_5013.svg,2000x2240 mm,5013.0,"working drawing p5013 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
5014,Distance and direction of a system of lane control light signals,Tidal Flow Lane Control,DISTANCE_AND_DIRECTION_OF_A_SYSTEM_OF_LANE_CONTROL_LIGHT_SIGNALS_5014.svg,3170x2310 mm,5014.0,"working drawing p5014 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
5012,System of lane control ahead,Tidal Flow Lane Control,SYSTEM_OF_LANE_CONTROL_AHEAD_5012.svg,3170x1330 mm,5012.0,"working drawing p5012 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
5011,Lane control signals in operation on the road extending from the junction ahead,Tidal Flow Lane Control,LANE_CONTROL_SIGNALS_IN_OPERATION_ON_THE_ROAD_EXTENDING_FROM_THE_JUNCT_5011.svg,3980x3440 mm,5011.0,"working drawing p5011 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
5010,Lane control signals in operation on the road,Tidal Flow Lane Control,LANE_CONTROL_SIGNALS_IN_OPERATION_ON_THE_ROAD_5010.svg,3690x3440 mm,5010.0,"working drawing p5010 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
5003,Lane control signal indicating that vehicles may not proceed along the lane directly beneath the signal,Tidal Flow Lane Control,LANE_CONTROL_SIGNAL_INDICATING_THAT_VEHICLES_MAY_NOT_PROCEED_ALONG_THE_5003.svg,2990x2715 mm,5003.0,"no size figure read from working drawing p5003; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
5005,Lane closed ahead vehicles must move to the next lane on the left,Tidal Flow Lane Control,LANE_CLOSED_AHEAD_VEHICLES_MUST_MOVE_TO_THE_NEXT_LANE_ON_THE_LEFT_5005.svg,3915x3420 mm,5005.0,"no size figure read from working drawing p5005; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
4003.1,Near side light signals and instructions for pedestrians at a pedestrian facility controlled by light signals,"Pedestrian, Cycle, Equestrian",NEAR_SIDE_LIGHT_SIGNALS_AND_INSTRUCTIONS_FOR_PEDESTRIANS_AT_A_PEDESTRI_4003.1.svg,3350x6690 mm,4003.1,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
4003.5,Light signals for pedestrians and cyclists at a Toucan crossing,"Pedestrian, Cycle, Equestrian",LIGHT_SIGNALS_FOR_PEDESTRIANS_AND_CYCLISTS_AT_A_TOUCAN_CROSSING_4003.5.svg,4825x4824 mm,4003.5,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
4003.7,Near side light signals and instructions for pedestrians and cyclists at a Toucan crossing,"Pedestrian, Cycle, Equestrian",NEAR_SIDE_LIGHT_SIGNALS_AND_INSTRUCTIONS_FOR_PEDESTRIANS_AND_CYCLISTS__4003.7.svg,3350x6700 mm,4003.7,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
4003.6,Instructions to pedestrians and cyclists above the push button control at a Toucan crossing,"Pedestrian, Cycle, Equestrian",INSTRUCTIONS_TO_PEDESTRIANS_AND_CYCLISTS_ABOVE_THE_PUSH_BUTTON_CONTROL_4003.6.svg,3110x5050 mm,4003.6,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 3 stroked path(s) outlined with Inkscape"
4003.2,Light signals for equestrian traffic,"Pedestrian, Cycle, Equestrian",LIGHT_SIGNALS_FOR_EQUESTRIAN_TRAFFIC_4003.2.svg,2412x4823 mm,4003.2,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
4003.4,Near side light signals and instructions for horse riders at an equestrian traffic crossing facility,"Pedestrian, Cycle, Equestrian",NEAR_SIDE_LIGHT_SIGNALS_AND_INSTRUCTIONS_FOR_HORSE_RIDERS_AT_AN_EQUEST_4003.4.svg,3350x6700 mm,4003.4,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
4003.3,Instructions to horse riders above the push button control for an equestrian traffic crossing,"Pedestrian, Cycle, Equestrian",INSTRUCTIONS_TO_HORSE_RIDERS_ABOVE_THE_PUSH_BUTTON_CONTROL_FOR_AN_EQUE_4003.3.svg,3110x5050 mm,4003.3,"working drawing p4003x3 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 4 stroked path(s) outlined with Inkscape"
4002.1,Light signals for pedestrians,"Pedestrian, Cycle, Equestrian",LIGHT_SIGNALS_FOR_PEDESTRIANS_4002.1.svg,2412x4823 mm,4002.1,"no size figure read from working drawing p4002x1; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
4002.1B,Light signal for pedestrians,"Pedestrian, Cycle, Equestrian",LIGHT_SIGNAL_FOR_PEDESTRIANS_4002.1B.svg,3433x5701 mm,4002.1,"no size figure read from working drawing p4002x1; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
4003,Instructions to pedestrians above the push control at light signals,"Pedestrian, Cycle, Equestrian",INSTRUCTIONS_TO_PEDESTRIANS_ABOVE_THE_PUSH_CONTROL_AT_LIGHT_SIGNALS_4003.svg,4862x7864 mm,4003.0,"working drawing p4003 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
4002.1A,Light signal for pedestrians,"Pedestrian, Cycle, Equestrian",LIGHT_SIGNAL_FOR_PEDESTRIANS_4002.1A.svg,2067x5685 mm,4002.1,"no size figure read from working drawing p4002x1; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7001.1,Description of the nature of road works,Road Works And Temporary,DESCRIPTION_OF_THE_NATURE_OF_ROAD_WORKS_7001.1.svg,2600x670 mm,7001.1,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 3 stroked path(s) outlined with Inkscape"
7001.2,Location of road works immediately ahead on route indicated,Road Works And Temporary,LOCATION_OF_ROAD_WORKS_IMMEDIATELY_AHEAD_ON_ROUTE_INDICATED_7001.2.svg,2469x1018 mm,7001.2,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7301T,Temporary access to a construction or road works site,Road Works And Temporary,TEMPORARY_ACCESS_TO_A_CONSTRUCTION_OR_ROAD_WORKS_SITE_7301T.svg,1930x1380 mm,7301.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7306,Direction to be taken by road works or construction traffic to an access to a works site 100 yards ahead,Road Works And Temporary,DIRECTION_TO_BE_TAKEN_BY_ROAD_WORKS_OR_CONSTRUCTION_TRAFFIC_TO_AN_ACCE_7306.svg,3000x1890 mm,7306.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7302,Temporary exit from a construction or road works site,Road Works And Temporary,TEMPORARY_EXIT_FROM_A_CONSTRUCTION_OR_ROAD_WORKS_SITE_7302.svg,1930x1380 mm,7302.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7304,Direction to be taken by road works or construction traffic at a junction ahead,Road Works And Temporary,DIRECTION_TO_BE_TAKEN_BY_ROAD_WORKS_OR_CONSTRUCTION_TRAFFIC_AT_A_JUNCT_7304.svg,2590x950 mm,7304.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7305,Direction to be taken by road works or construction traffic at a junction or works entrance,Road Works And Temporary,DIRECTION_TO_BE_TAKEN_BY_ROAD_WORKS_OR_CONSTRUCTION_TRAFFIC_AT_A_JUNCT_7305.svg,2280x950 mm,7305.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7307,Exit from a works site 200 yards ahead,Road Works And Temporary,EXIT_FROM_A_WORKS_SITE_200_YARDS_AHEAD_7307.svg,2080x1770 mm,7307.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7301,Temporary entrance to a construction or road works site,Road Works And Temporary,TEMPORARY_ENTRANCE_TO_A_CONSTRUCTION_OR_ROAD_WORKS_SITE_7301.svg,1930x1380 mm,7301.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7002.1,Dates when road works are to take place overnight and delays are to be expected,Road Works And Temporary,DATES_WHEN_ROAD_WORKS_ARE_TO_TAKE_PLACE_OVERNIGHT_AND_DELAYS_ARE_TO_BE_7002.1.svg,3220x1600 mm,7002.1,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 3 stroked path(s) outlined with Inkscape"
7023,Vehicular traffic must not proceed into a length of road where one-way working is temporarily necessary,Road Works And Temporary,VEHICULAR_TRAFFIC_MUST_NOT_PROCEED_INTO_A_LENGTH_OF_ROAD_WHERE_ONE_WAY_7023.svg,900x900 mm,7023.0,900 mm (working drawing p7023; alternatives 600/126)
7024,Vehicular traffic may proceed into a length of road where one-way working is temporarily necessary,Road Works And Temporary,VEHICULAR_TRAFFIC_MAY_PROCEED_INTO_A_LENGTH_OF_ROAD_WHERE_ONE_WAY_WORK_7024.svg,900x900 mm,7024.0,900 mm (working drawing p7024; alternatives 600/210/150); 1 stroked path(s) outlined with Inkscape
7011,Vehicles may not pass the temporary traffic signals when the red light is shown,Road Works And Temporary,VEHICLES_MAY_NOT_PASS_THE_TEMPORARY_TRAFFIC_SIGNALS_WHEN_THE_RED_LIGHT_7011.svg,1930x1380 mm,7011.0,"working drawing p7011 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7011.1,Vehicles may not pass the temporary traffic signals when the red light is shown at a junction,Road Works And Temporary,VEHICLES_MAY_NOT_PASS_THE_TEMPORARY_TRAFFIC_SIGNALS_WHEN_THE_RED_LIGHT_7011.1.svg,1930x1380 mm,7011.1,"working drawing p7011x1 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7022,Traffic joining a length of road being controlled by portable traffic signals is not controlled by these signals,Road Works And Temporary,TRAFFIC_JOINING_A_LENGTH_OF_ROAD_BEING_CONTROLLED_BY_PORTABLE_TRAFFIC__7022.svg,1930x1380 mm,7022.0,"working drawing p7022 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7009,Loose chippings on road ahead,Road Works And Temporary,LOOSE_CHIPPINGS_ON_ROAD_AHEAD_7009.svg,600x527 mm,7009.0,600 mm (working drawing p7009; alternatives 750/900/1200/1500)
513.2V20,Maximum speed of 20 miles per hour advised at a bend or other hazard,Road Works And Temporary,MAXIMUM_SPEED_OF_20_MILES_PER_HOUR_ADVISED_AT_A_BEND_OR_OTHER_HAZARD_513.2V20.svg,2832x1065 mm,513.2,"working drawing p513x2 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7294,Maximum speed of 30 miles per hour advised at a bend or other hazard,Road Works And Temporary,MAXIMUM_SPEED_OF_30_MILES_PER_HOUR_ADVISED_AT_A_BEND_OR_OTHER_HAZARD_7294.svg,2901x1065 mm,7294.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7013,Temporary sudden change in level of carriageway surface,Road Works And Temporary,TEMPORARY_SUDDEN_CHANGE_IN_LEVEL_OF_CARRIAGEWAY_SURFACE_7013.svg,1960x840 mm,7013.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7021,Traffic on road ahead is being controlled by portable light signals,Road Works And Temporary,TRAFFIC_ON_ROAD_AHEAD_IS_BEING_CONTROLLED_BY_PORTABLE_LIGHT_SIGNALS_7021.svg,1930x1380 mm,7021.0,"working drawing p7021 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7255,Additional traffic lane available ahead as part of temporary traffic management scheme,Road Works And Temporary,ADDITIONAL_TRAFFIC_LANE_AVAILABLE_AHEAD_AS_PART_OF_TEMPORARY_TRAFFIC_M_7255.svg,1827x1827 mm,7255.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7206,Centre lane of a three lane single carriageway road closed,Road Works And Temporary,CENTRE_LANE_OF_A_THREE_LANE_SINGLE_CARRIAGEWAY_ROAD_CLOSED_7206.svg,1840x1540 mm,7206.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7293,Instructions for drivers of wide loads on how to telephone for assistance,Road Works And Temporary,INSTRUCTIONS_FOR_DRIVERS_OF_WIDE_LOADS_ON_HOW_TO_TELEPHONE_FOR_ASSISTA_7293.svg,2770x1660 mm,7293.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 2 stroked path(s) outlined with Inkscape"
7291,Information on breakdown recovery services during road works,Road Works And Temporary,INFORMATION_ON_BREAKDOWN_RECOVERY_SERVICES_DURING_ROAD_WORKS_7291.svg,1745x2570 mm,7291.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7221,Sharp bends ahead where traffic is diverted onto a temporary road for a short distance,Road Works And Temporary,SHARP_BENDS_AHEAD_WHERE_TRAFFIC_IS_DIVERTED_ONTO_A_TEMPORARY_ROAD_FOR__7221.svg,1929x1949 mm,7221.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal)"
7292,Instructions to drivers of wide loads to follow a diversion to avoid the road works ahead,Road Works And Temporary,INSTRUCTIONS_TO_DRIVERS_OF_WIDE_LOADS_TO_FOLLOW_A_DIVERSION_TO_AVOID_T_7292.svg,3290x1770 mm,7292.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 5 stroked path(s) outlined with Inkscape"
7016,Zebra or signal controlled crossing temporarily out of use,Road Works And Temporary,ZEBRA_OR_SIGNAL_CONTROLLED_CROSSING_TEMPORARILY_OUT_OF_USE_7016.svg,2240x1300 mm,7016.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7018.1,Cyclists to dismount and use the adjacent footway,Road Works And Temporary,CYCLISTS_TO_DISMOUNT_AND_USE_THE_ADJACENT_FOOTWAY_7018.1.svg,2300x1680 mm,7018.1,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7404,Nature of work being done by vehicle working on the highway,Road Works And Temporary,NATURE_OF_WORK_BEING_DONE_BY_VEHICLE_WORKING_ON_THE_HIGHWAY_7404.svg,3240x990 mm,7404.0,"working drawing p7404 is dimensioned in x-heights: no absolute size; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 3 stroked path(s) outlined with Inkscape"
7015,Temporary absence of hard shoulder for 400 yards,Road Works And Temporary,TEMPORARY_ABSENCE_OF_HARD_SHOULDER_FOR_400_YARDS_7015.svg,2330x1680 mm,7015.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7012,Temporary absence of road markings for 2 miles,Road Works And Temporary,TEMPORARY_ABSENCE_OF_ROAD_MARKINGS_FOR_2_MILES_7012.svg,2270x1680 mm,7012.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7018,Direction of temporary route for pedestrians,Road Works And Temporary,DIRECTION_OF_TEMPORARY_ROUTE_FOR_PEDESTRIANS_7018.svg,2200x1660 mm,7018.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7017,Direction in which pedestrians should look for approaching traffic,Road Works And Temporary,DIRECTION_IN_WHICH_PEDESTRIANS_SHOULD_LOOK_FOR_APPROACHING_TRAFFIC_7017.svg,2210x1660 mm,7017.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7020,Variable message sign ahead not in use or being tested,Road Works And Temporary,VARIABLE_MESSAGE_SIGN_AHEAD_NOT_IN_USE_OR_BEING_TESTED_7020.svg,2110x1000 mm,7020.0,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7010.1,Vehicular traffic should proceed slowly owing to temporary hazard resulting from wet tar on the road,Road Works And Temporary,VEHICULAR_TRAFFIC_SHOULD_PROCEED_SLOWLY_OWING_TO_TEMPORARY_HAZARD_RESU_7010.1.svg,1850x1090 mm,7010.1,"no working drawing for this diagram; artwork kept at 1 pt = 10 mm (proportions exact, size nominal); 1 stroked path(s) outlined with Inkscape"
7031,Vehicular traffic should not proceed beyond the sign when displayed during works on or near the road,Road Works And Temporary,VEHICULAR_TRAFFIC_SHOULD_NOT_PROCEED_BEYOND_THE_SIGN_WHEN_DISPLAYED_DU_7031.svg,450x450 mm,7031.0,450 mm (working drawing p7031; alternatives 378/540)
7019,Light signal not in use,Road Works And Temporary,LIGHT_SIGNAL_NOT_IN_USE_7019.svg,422x700 mm,7019.0,700 mm (working drawing p7019; alternatives 875/1050/525/630); 3 stroked path(s) outlined with Inkscape
