code,name,family,file,size,register_dimensions,notes
PP31,Class restricted disabled parking time restricted P30 single arrow pointing left (Time restricted),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_TIME_RESTRICTED_P30_SINGLE_ARROW_POINTING_LEFT_TIME_RESTRICTED_PP31.svg,320x531 mm,a: 300 b: 500 c: 18.5 d: 15 e: 230 f: 15 r: 25 Letter “P” 100E Symbol and height S37 disabled parking 100 mm Arrow Type B Numerals 75D ‘At All Times’ Transport Medium X=25 (Compressed 90%),drawn width 320 mm vs register 300 mm — check
PP31,Class restricted disabled parking time restricted P30 double arrow (Time restricted),Parking Signs,CLASS_RESTRICTED_DISABLED_PARKING_TIME_RESTRICTED_P30_DOUBLE_ARROW_TIME_RESTRICTED_PP31.svg,300x522 mm,a 300 b 500 c 18.5 d 15 e 230 f 15 r 25 Letter ‘P’ 100E Symbol and height S37 disabled parking 100mm Arrow Type B Numerals 75D ‘At All Times’ Transport Medium x=25 (Compressed 90%),dimensioned drawing read with the sheet extractor; scaled to the register width
PPS3,Class restricted residents only supplementary ` except vehicles displaying parking permit` (Residents Only),Parking Signs,CLASS_RESTRICTED_RESIDENTS_ONLY_SUPPLEMENTARY_EXCEPT_VEHICLES_DISPLAYING_PARKING_PERMIT_RESIDENTS_ONLY_PPS3.svg,300x200 mm,Legend Transport D Medium `x` height 20mm (Horizontal scale = 85%) r 15 d 10 c 10 b 200 a 300,
none,Class restricted vending machine parking (Vending machine parking),Regulatory Signs,CLASS_RESTRICTED_VENDING_MACHINE_PARKING_VENDING_MACHINE_PARKING_none.svg,300x200 mm,Legend NZ Transport medium `x` height 20mm (words compressed) r 15 d 10 c 10 b 200 a 300,
PP13,Class restricted other (Other),Parking Signs,CLASS_RESTRICTED_OTHER_OTHER_PP13.svg,300x360 mm,Legend NZ Transport D Medium `x` height 25 mm (with -55em tracking) Letter 'P' 100E r 20 e 15 d 10 c 30 b 360 a 300,
RL41,Lane use ` keep left unless passing` small (Lane use),Regulatory Signs,LANE_USE_KEEP_LEFT_UNLESS_PASSING_SMALL_LANE_USE_RL41.svg,750x700 mm,a 750 b 700 c 50 d 18 e 12 r 50 Legend 100C,
N/A,Lane use ` keep left unless passing` medium (`Keep left unless passing`),Regulatory Signs,LANE_USE_KEEP_LEFT_UNLESS_PASSING_MEDIUM_KEEP_LEFT_UNLESS_PASSING_N-A.svg,1350x750 mm,a : 1350 b : 750 r : 70 c : 75 d : 35 e : 20 Legend : 120E,
RL51,Lane use emergency stopping lane only (Emergency stopping lane),Regulatory Signs,LANE_USE_EMERGENCY_STOPPING_LANE_ONLY_EMERGENCY_STOPPING_LANE_RL51.svg,1505x855 mm,Legend : 160D a : 1500 b : 850 r : 80 c : 75 d : 30 e : 10,
AJ11,Intersections `No Exit` (No exit),General Advisory Signs,INTERSECTIONS_NO_EXIT_NO_EXIT_AJ11.svg,600x600 mm,Legend 150 D r 50 d 10 c 15 b 75 a 600,
AJ12,Intersections `Turn left at any time with care` ('turn left at any time with care'),General Advisory Signs,INTERSECTIONS_TURN_LEFT_AT_ANY_TIME_WITH_CARE_TURN_LEFT_AT_ANY_TIME_WITH_CARE_AJ12.svg,750x600 mm,1st 2 lines 100E r 50 g 10 f 20 e 40 d 45 c 50 b 600 a 750 3rd line 80C 4th line 80D,
AX11,Railway level crossing Bells Off (Bells off),General Advisory Signs,RAILWAY_LEVEL_CROSSING_BELLS_OFF_BELLS_OFF_AX11.svg,600x750 mm,a 600 b 750 c 75 d 50 e 20 f 10 r 50 1st line 100C 2nd line 150C 3rd and 4th lines Transport medium NZ `x` height 50 mm,
AX12,Railway level crossing railway not in use (Railway not in use),General Advisory Signs,RAILWAY_LEVEL_CROSSING_RAILWAY_NOT_IN_USE_RAILWAY_NOT_IN_USE_AX12.svg,900x450 mm,a 900 b 450 c 60 d 25 e 10 r 50 Legend 120C,
AH1R,"Heavy vehicles bypass, arrow pointing right (Right)",General Advisory Signs,HEAVY_VEHICLES_BYPASS_ARROW_POINTING_RIGHT_RIGHT_AH1R.svg,900x900 mm,Legend 120D r 60 h 10 g 40 f 600 e 55 d 125 c 75 b 900 a 900 Arrow Type A,1 stroked path(s) ignored
AH1L,"Heavy vehicles bypass, arrow pointing left (Left)",General Advisory Signs,HEAVY_VEHICLES_BYPASS_ARROW_POINTING_LEFT_LEFT_AH1L.svg,900x900 mm,Legend 120D r 60 h 10 g 25 f 600 e 55 d 125 c 75 b 900 a 900 Arrow Type A,1 stroked path(s) ignored
AH1A,"Heavy vehicles bypass ahead, 200 m (200 m)",General Advisory Signs,HEAVY_VEHICLES_BYPASS_AHEAD_200_M_200_M_AH1A.svg,900x900 mm,Numerals 120D 1st 3 lines 120D r 60 f 10 e 25 d 80 c 75 b 900 a 900 `m` Transport medium NZ `x` height 80mm,1 stroked path(s) ignored
AH1A,"Heavy vehicles bypass ahead, 300 m (300 m)",General Advisory Signs,HEAVY_VEHICLES_BYPASS_AHEAD_300_M_300_M_AH1A.svg,900x900 mm,a 900 b 900 c 75 d 80 e 25 f 10 r 60 1st 3 lines 120D Numerals 120D `m` Transport medium NZ `x` height 80mm,1 stroked path(s) ignored
AH21,Heavy vehicles No engine braking next 4 km (Next 4 km),General Advisory Signs,HEAVY_VEHICLES_NO_ENGINE_BRAKING_NEXT_4_KM_NEXT_4_KM_AH21.svg,1600x960 mm,1st and 3rd lines 100E r 90 g 20 f 30 e 120 d 100 c 120 b 900 a 1500 `m` Transport medium NZ `x` height 60mm `No` and `Next` 120E,drawn width 1600 mm vs register 1500 mm — check
none,Passing Lane Ahead 200m large (Large),General Advisory Signs,PASSING_LANE_AHEAD_200M_LARGE_LARGE_none.svg,1500x1500 mm,"1st, 2nd and 4th lines 160E r 100 g 10 f 40 e 125 c 100 d 125 `200` 200E b 1500 a 1500 `m` Transport medium NZ `x` height 135mm",
AP12,Passing Lane Ahead 200 m small (Small),General Advisory Signs,PASSING_LANE_AHEAD_200_M_SMALL_SMALL_AP12.svg,1200x1200 mm,"`200` 150E 1st, 2nd and 4th lines 120E r 80 g 10 f 40 e 100 d 90 c 70 b 1200 a 1200 `m` Transport medium NZ `x` height 100mm",
AP11,Passing Lane Ahead 1 km,General Advisory Signs,PASSING_LANE_AHEAD_1_KM_AP11.svg,1500x1500 mm,"`1` 200E 1st, 2nd and 4th lines 160E r 100 g 10 f 40 e 100 c 100 d 125 b 1500 a 1500 `km` Transport medium NZ `x` height 135mm",
AP11,Passing Lane Ahead 2 km,General Advisory Signs,PASSING_LANE_AHEAD_2_KM_AP11.svg,1500x1500 mm,"1st, 2nd and 4th lines 160E r 100 g 10 f 40 e 100 d 125 c 100 b 1500 a 1500 `2` 200E `km` Transport medium NZ `x` height 135mm",
AP22,Passing Bay Ahead 50 m (50 m),General Advisory Signs,PASSING_BAY_AHEAD_50_M_50_M_AP22.svg,975x825 mm,a 975 b 825 c 75 d 100 e 25 f 10 r 60 Legend 150C `m` Transport medium NZ `x` height 100mm,
AP22,Passing Bay Ahead 100 m (100 m),General Advisory Signs,PASSING_BAY_AHEAD_100_M_100_M_AP22.svg,975x825 mm,a 975 b 825 c 75 d 100 e 25 f 10 r 60 Legend 150C `m` Transport medium NZ `x` height 100mm,
AP22,Passing Bay Ahead 150 m (150 m),General Advisory Signs,PASSING_BAY_AHEAD_150_M_150_M_AP22.svg,975x825 mm,a 975 b 825 c 75 d 100 e 25 f 10 r 60 Legend 150C `m` Transport medium NZ `x` height 100mm,
AP22,Passing Bay Ahead 200 m (200 m),General Advisory Signs,PASSING_BAY_AHEAD_200_M_200_M_AP22.svg,975x825 mm,a 975 b 825 c 75 d 100 e 25 f 10 r 60 Legend 150C `m` Transport medium NZ `x` height 100mm,
AP33,"Slow vehicle bays, next 2 km (Next 2 km)",General Advisory Signs,SLOW_VEHICLE_BAYS_NEXT_2_KM_NEXT_2_KM_AP33.svg,900x1100 mm,Legend 120D r 70 f 10 e 25 d 75 c 60 b 1100 a 900 `km` Transport medium NZ `x` height 85 mm,
AP33,"Slow vehicle bays, next 5 km (Next 5 km)",General Advisory Signs,SLOW_VEHICLE_BAYS_NEXT_5_KM_NEXT_5_KM_AP33.svg,900x1100 mm,Legend 120D r 70 f 10 e 25 d 75 c 60 b 1100 a 900 `km` Transport medium NZ `x` height 85 mm,
AP33,"Slow vehicle bays, next 10 km (Next 10 km)",General Advisory Signs,SLOW_VEHICLE_BAYS_NEXT_10_KM_NEXT_10_KM_AP33.svg,900x1100 mm,Legend 120D r 70 f 10 e 25 d 75 c 60 b 1100 a 900 `km` Transport medium NZ `x` height 85 mm,
AP32,"Slow vehicle bay ahead, 300m (300 m)",General Advisory Signs,SLOW_VEHICLE_BAY_AHEAD_300M_300_M_AP32.svg,900x900 mm,Legend 120D r 60 f 10 e 25 d 75 c 70 b 900 a 900 `m` Transport medium NZ `x` height 85 mm,
AP31,"Slow vehicle bay ahead, 1km (1 km)",General Advisory Signs,SLOW_VEHICLE_BAY_AHEAD_1KM_1_KM_AP31.svg,900x900 mm,Legend 120D r 60 f 10 e 25 d 75 c 70 b 900 a 900 `km` Transport medium NZ `x` height 85 mm,
AP31,"Slow vehicle bay ahead, 2 km (2 km)",General Advisory Signs,SLOW_VEHICLE_BAY_AHEAD_2_KM_2_KM_AP31.svg,900x900 mm,Legend 120D r 60 f 10 e 25 d 75 c 70 b 900 a 900 `km` Transport medium NZ `x` height 85 mm,
AP34,Slow vehicle bay indicator (Bay),General Advisory Signs,SLOW_VEHICLE_BAY_INDICATOR_BAY_AP34.svg,900x1100 mm,2nd line 120D 1st and 3rd lines 120E r 70 g 10 f 25 e 100 d 70 c 318 b 1100 a 900 Arrow Type C,
AE1R,"Stock effluent disposal ahead, on right 300m (On right 300 m)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_AHEAD_ON_RIGHT_300M_ON_RIGHT_300_M_AE1R.svg,1140x1170 mm,Legend 120E r 80 g 10 f 40 e 75 d 100 c 75 b 1200 a 1200 `m` Transport medium NZ `x` height 80 mm,
AE1L,"Stock effluent disposal ahead, on left 300m (On left 300 m)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_AHEAD_ON_LEFT_300M_ON_LEFT_300_M_AE1L.svg,1140x1170 mm,Legend 120E r 80 g 10 f 40 e 75 d 100 c 75 b 1200 a 1200 `m` Transport medium NZ `x` height 80 mm,
AE2R,"Stock effluent disposal ahead, turn right 300m (Turn right 300 m)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_AHEAD_TURN_RIGHT_300M_TURN_RIGHT_300_M_AE2R.svg,1140x1170 mm,a 1200 b 1200 c 75 d 100 e 30 f 40 g 10 r 80 1st 3 lines and `300` 120E 4th line 120D `m` Transport medium NZ `x` height 80 mm,
AE2L,"Stock effluent disposal ahead, turn left 300m (Turn left 300 m)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_AHEAD_TURN_LEFT_300M_TURN_LEFT_300_M_AE2L.svg,1140x1170 mm,a 1200 b 1200 c 75 d 100 e 30 f 40 g 10 r 80 1st 3 lines and `300` 120E 4th line 120D `m` Transport medium NZ `x` height 80 mm,
AE35,"Stock effluent disposal indicator, arrow pointing right (Arrow pointing right)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_INDICATOR_ARROW_POINTING_RIGHT_ARROW_POINTING_RIGHT_AE35.svg,1140x1170 mm,Legend 120E r 80 h 10 g 40 f 528 e 330 d 115 c 90 b 1200 a 1200 Arrow Type C,
AE34,"Stock effluent disposal indicator, arrow veering right (Arrow veering right)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_INDICATOR_ARROW_VEERING_RIGHT_ARROW_VEERING_RIGHT_AE34.svg,1140x1170 mm,a 1200 b 1200 c 90 d 115 e 310 f 40 g 10 h 10 r 80 Legend 120E Arrow Type C,
AE31,"Stock effluent disposal indicator, arrow pointing left (Arrow pointing left)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_INDICATOR_ARROW_POINTING_LEFT_ARROW_POINTING_LEFT_AE31.svg,1140x1170 mm,Legend 120E r 80 h 10 g 40 f 528 e 330 d 115 c 90 b 1200 a 1200 Arrow Type C,
AE32,"Stock effluent disposal indicator, arrow veering left (Arrow veering left)",General Advisory Signs,STOCK_EFFLUENT_DISPOSAL_INDICATOR_ARROW_VEERING_LEFT_ARROW_VEERING_LEFT_AE32.svg,1140x1170 mm,a 1200 b 1200 c 90 d 115 e 310 f 40 g 10 r 80 Legend 120E Arrow Type C,
AU11,Cyclists`use left shoulder` ('use left shoulder'),General Advisory Signs,CYCLISTS_USE_LEFT_SHOULDER_USE_LEFT_SHOULDER_AU11.svg,750x600 mm,a 750 b 600 c 60 d 40 e 20 f 10 r 50 Legend 80E Symbol and height S3 184 mm,
AU12,Cyclists `use ramp` ('use ramp'),General Advisory Signs,CYCLISTS_USE_RAMP_USE_RAMP_AU12.svg,600x1200 mm,a 600 b 1200 c 70 d 236 e 20 f 10 r 60 Legend 100E Symbol and height S3 300 Arrow Type C,
AU2R,Cyclists `cross here with care` arrow pointing right (Arrow pointing right),General Advisory Signs,CYCLISTS_CROSS_HERE_WITH_CARE_ARROW_POINTING_RIGHT_ARROW_POINTING_RIGHT_AU2R.svg,900x900 mm,a 900 b 900 c 50 d 500 e 54 f 25 g 10 r 60 Legend 80E Arrow Type A Symbol and height S3 265mm,
AU2L,Cyclists `cross here with care` arrow pointing left (Arrow pointing left),General Advisory Signs,CYCLISTS_CROSS_HERE_WITH_CARE_ARROW_POINTING_LEFT_ARROW_POINTING_LEFT_AU2L.svg,900x900 mm,a 900 b 900 c 50 d 500 e 54 f 25 g 10 r 60 Legend 80E Arrow Type A Symbol and height S3 265mm,
AP12,Passing Lane Ahead 300m small (Small),General Advisory Signs,PASSING_LANE_AHEAD_300M_SMALL_SMALL_AP12.svg,1180x1180 mm,"`300` 150E 1st, 2nd and 4th lines 120E r 80 g 10 f 40 e 100 d 90 c 70 b 1200 a 1200 `m` Transport medium NZ `x` height 100mm",
none,Passing Lane Ahead 300m large (Large),General Advisory Signs,PASSING_LANE_AHEAD_300M_LARGE_LARGE_none.svg,1480x1480 mm,"1st, 2nd and 4th lines 160E r 100 g 10 f 40 e 125 d 125 c 100 b 1500 a 1500 `300` 200E `m` Transport medium NZ `x` height 135mm",
AP12,Passing Lane Ahead 400m small (Small),General Advisory Signs,PASSING_LANE_AHEAD_400M_SMALL_SMALL_AP12.svg,1200x1200 mm,"a 1200 b 1200 c 70 d 90 e 100 f 40 g 10 r 80 1st, 2nd and 4th lines 120E `400` 150E `m` Transport medium NZ `x` height 100mm",
None,Passing Lane Ahead 400m large (Large),General Advisory Signs,PASSING_LANE_AHEAD_400M_LARGE_LARGE_None.svg,1500x1500 mm,"1st, 2nd and 4th lines 160E r 100 g 10 f 40 e 125 d 125 c 100 b 1500 a 1500 `400` 200E `m` Transport medium NZ `x` height 135mm",
AP22,Passing Bay Ahead 300 m (300 m),General Advisory Signs,PASSING_BAY_AHEAD_300_M_300_M_AP22.svg,975x825 mm,a 975 b 825 c 75 d 100 e 25 f 10 r 60 Legend 150C `m` Transport medium NZ `x` height 100mm,
WV13,Vehicle mounted school bus children (School bus),Permanent Warning Signs,VEHICLE_MOUNTED_SCHOOL_BUS_CHILDREN_SCHOOL_BUS_WV13.svg,570x500 mm,a 570 b 500 c 45 d 90 Symbol with height SU02 400,
WV13,Vehicle mounted school bus children (School bus),Permanent Warning Signs,VEHICLE_MOUNTED_SCHOOL_BUS_CHILDREN_SCHOOL_BUS_VAR2_WV13.svg,47x53 mm,a 570 b 500 c 45 d 90 Symbol with height SU02 400,
TZ31,Accident (Miscellaneous),Permanent Warning Signs,ACCIDENT_MISCELLANEOUS_TZ31.svg,850x250 mm,a 850 b 250 r 50 c 25 Legend Type 100D,
TZ36,Breakdown,Permanent Warning Signs,BREAKDOWN_TZ36.svg,900x300 mm,a 900 b 300 r 50 c 25 Legend 'BREAKDOWN' 125C tracking -60 em,
RP64,Ramp signals - one vehicle per green each lane (Priority),Regulatory Signs,RAMP_SIGNALS_ONE_VEHICLE_PER_GREEN_EACH_LANE_PRIORITY_RP64.svg,1000x530 mm,a : 1000 b : 530 r : 50 c : 10 d : 20 e : 50 Type 100D,
RLT5,Transit Lane Ends (Lane use),Regulatory Signs,TRANSIT_LANE_ENDS_LANE_USE_RLT5.svg,600x600 mm,a : 600 b : 600 r : 60 c : 10 d : 15 Type TRANSIT LANE 50D Type ENDS 100E SYMBOL 345 X 230,
WU21,"""Non motorised users children flag"" (sign — Non-motorised users)",Permanent Warning Signs,NON_MOTORISED_USERS_CHILDREN_FLAG_SIGN_NON_MOTORISED_USERS_WU21.svg,1028x1028 mm,Symbol and Height : S17 Children 400 S17 Children 500 S17 Children 600 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WF13,Stock - Deer (Animals),Permanent Warning Signs,STOCK_DEER_ANIMALS_WF13.svg,1028x1028 mm,Symbol and Height : 310x500 600 700 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WF22,Wild Animals - Seals (Animals),Permanent Warning Signs,WILD_ANIMALS_SEALS_ANIMALS_WF22.svg,1028x1028 mm,Symbol and Height : 320 400 480 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WF31,Birds - Kiwi (Animals),Permanent Warning Signs,BIRDS_KIWI_ANIMALS_WF31.svg,1028x1028 mm,Symbol and Height : 350 450 540 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WF32,Birds - Pukeko (Animals),Permanent Warning Signs,BIRDS_PUKEKO_ANIMALS_WF32.svg,1028x1028 mm,Symbol and Height : 416x400 500 600 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WF33,Birds - Penguins (Animals),Permanent Warning Signs,BIRDS_PENGUINS_ANIMALS_WF33.svg,1028x1028 mm,Symbol and Height : 336 420 500 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WF34,Birds - Ducks (Animals),Permanent Warning Signs,BIRDS_DUCKS_ANIMALS_WF34.svg,1028x1028 mm,Symbol and Height : 380 480 580 r : 50 50 60 c : 10 10 10 b : 15 20 25 a : 600 750 900,
WYR2,Chevron Sight Board roundabout black on yellow (Delineation and hazard markers),Permanent Warning Signs,CHEVRON_SIGHT_BOARD_ROUNDABOUT_BLACK_ON_YELLOW_DELINEATION_AND_HAZARD_MARKERS_WYR2.svg,1200x450 mm,a : 1200 b : 450 r : 50 c : 10 d : 10 e : 140 f : 400,
WYT3,Chevron Sight Board at T-junction black on yellow (Delineation and hazard markers),Permanent Warning Signs,CHEVRON_SIGHT_BOARD_AT_T_JUNCTION_BLACK_ON_YELLOW_DELINEATION_AND_HAZARD_MARKERS_WYT3.svg,3000x600 mm,a : 3000 b : 600 r : 50 c : 10 d : 20 e : 175 f : 500 g : 90,
T234,“HIDDEN QUEUE” Supplementary for standard (Hazard warning),Permanent Warning Signs,HIDDEN_QUEUE_SUPPLEMENTARY_FOR_STANDARD_HAZARD_WARNING_T234.svg,900x450 mm,a : 900 b : 450 r : 50 c : 25 d : 60 Text 120D,
T234,“HIDDEN QUEUE” Supplementary for backing board (Hazard warning),Permanent Warning Signs,HIDDEN_QUEUE_SUPPLEMENTARY_FOR_BACKING_BOARD_HAZARD_WARNING_T234.svg,1200x600 mm,a : 1200 b : 600 r : 60 c : 30 d : 80 Text 160D,
T235,‘TRAINS RUNNING” Supplementary for standard (Hazard warning),Regulatory Signs,TRAINS_RUNNING_SUPPLEMENTARY_FOR_STANDARD_HAZARD_WARNING_T235.svg,900x450 mm,a : 900 b : 450 r : 50 c : 25 d : 60 Text 120D,
PCS1,Clearway BEGINS,Parking Signs,CLEARWAY_BEGINS_PCS1.svg,675x300 mm,a : 675 b : 300 r : 30 c : 10 d : 15 e : 38 Letters : 75D,
WL5,Drive on Left W14-11.1 600 (Miscellaneous),Permanent Warning Signs,DRIVE_ON_LEFT_W14_11_1_600_MISCELLANEOUS_WL5.svg,817x1232 mm,size : diamond 600 square diamond 750 square diamond 900 square diamond 1200 square a : 600 750 900 1200 b : 600 750 900 1200 c : indent 10 10 10 10 d : border 15 20 25 40 r : radius 50 50 60 80 arrow centre line symbol 620 x 480 775 x 600 930 x 720 1240 x 960 SUPPLEMENTARY SIGN a : 600 750 900 1200 b : 400 500 600 800 c : indent 10 10 10 10 d : border 15 20 25 40 r : radius 50 50 60 80 e : space between lines 50 65 75 100 letters : 100C 125C 150C 200C,
WL4,Keep Left W14-11 600 (Miscellaneous),Permanent Warning Signs,KEEP_LEFT_W14_11_600_MISCELLANEOUS_WL4.svg,817x1235 mm,size : diamond 600 square diamond 750 square diamond 900 square diamond 1200 square a : 600 750 900 1200 b : 600 750 900 1200 c : indent 10 10 10 10 d : border 15 20 25 40 r : radius 50 50 60 80 symbol of cars/arrow/centre line 400 x 600 500 x 750 600 x 900 800 x 1200 SUPPLEMENTARY SIGN a : 600 750 900 1200 b : 400 500 600 800 c : indent 10 10 10 10 d : border 15 20 25 40 r : radius 50 50 60 80 e : space between lines 50 65 80 100 letters : 100D 125D 160D 200D,
RST1,30 km/h Temporary Supplementary (Speed limit),Regulatory Signs,30_KM_H_TEMPORARY_SUPPLEMENTARY_SPEED_LIMIT_RST1.svg,600x600 mm,Numerals 200D 250D 300D 400D a 600 750 900 1200 b 75 95 110 150 c 900 d 300 e 25 r 50 Text 120C,
RST1,30 km/h Temporary Supplementary (Speed limit),Regulatory Signs,30_KM_H_TEMPORARY_SUPPLEMENTARY_SPEED_LIMIT_BLACK_RST1.svg,900x300 mm,Numerals 200D 250D 300D 400D a 600 750 900 1200 b 75 95 110 150 c 900 d 300 e 25 r 50 Text 120C,
RST1,50 km/h Temporary Supplementary (Speed limit),Regulatory Signs,50_KM_H_TEMPORARY_SUPPLEMENTARY_SPEED_LIMIT_RST1.svg,600x600 mm,Numerals 200D 250D 300D 400D a 600 750 900 1200 b 75 95 110 150 c 900 d 300 e 25 r 50 Text 120C,
RST1,50 km/h Temporary Supplementary (Speed limit),Regulatory Signs,50_KM_H_TEMPORARY_SUPPLEMENTARY_SPEED_LIMIT_BLACK_RST1.svg,900x300 mm,Numerals 200D 250D 300D 400D a 600 750 900 1200 b 75 95 110 150 c 900 d 300 e 25 r 50 Text 120C,
RST1,70 km/h Temporary Supplementary (Speed limit),Regulatory Signs,70_KM_H_TEMPORARY_SUPPLEMENTARY_SPEED_LIMIT_RST1.svg,1200x1200 mm,Numerals 200D 250D 300D 400D a 600 750 900 1200 b 75 95 110 150 c 900 d 300 e 25 r 50 Text 120C,
RST1,70 km/h Temporary Supplementary (Speed limit),Regulatory Signs,70_KM_H_TEMPORARY_SUPPLEMENTARY_SPEED_LIMIT_BLACK_RST1.svg,1200x450 mm,Numerals 200D 250D 300D 400D a 600 750 900 1200 b 75 95 110 150 c 900 d 300 e 25 r 50 Text 120C,
None,Temporary Supplementary 30 km` (Speed limit),Regulatory Signs,TEMPORARY_SUPPLEMENTARY_30_KM_SPEED_LIMIT_None.svg,1200x1200 mm,,
None,Temporary Supplementary 30 km` (Speed limit),Regulatory Signs,TEMPORARY_SUPPLEMENTARY_30_KM_SPEED_LIMIT_BLACK_None.svg,1200x450 mm,,
None,Temporary Supplementary 50 km (Speed limit),Regulatory Signs,TEMPORARY_SUPPLEMENTARY_50_KM_SPEED_LIMIT_None.svg,1200x1200 mm,,
None,Temporary Supplementary 50 km (Speed limit),Regulatory Signs,TEMPORARY_SUPPLEMENTARY_50_KM_SPEED_LIMIT_BLACK_None.svg,1200x450 mm,,
None,Temporary Supplementary 70 km (Speed limit),Regulatory Signs,TEMPORARY_SUPPLEMENTARY_70_KM_SPEED_LIMIT_None.svg,1200x1200 mm,,
None,Temporary Supplementary 70 km (Speed limit),Regulatory Signs,TEMPORARY_SUPPLEMENTARY_70_KM_SPEED_LIMIT_BLACK_None.svg,1200x450 mm,,
WR5,W14-12 Slow for Blue Frost Markers (Road surface),Permanent Warning Signs,W14_12_SLOW_FOR_BLUE_FROST_MARKERS_ROAD_SURFACE_WR5.svg,900x900 mm,a 750 900 b 750 900 c 10 10 d 20 25 r 50 60 Letters 100 C (compressed 90%) 120C (compressed 90%),
WA5,Roundabout Assembly - Sign and Signal (Advance warning of traffic control),Permanent Warning Signs,ROUNDABOUT_ASSEMBLY_SIGN_AND_SIGNAL_ADVANCE_WARNING_OF_TRAFFIC_CONTROL_WA5.svg,1028x1618 mm,"Symbol S1 Roundabout S1 Roundabout S1 Roundabout r 50 50 60 e 200 200 200 d 440 555 670 c 10 10 10 b 15 20 25 a 600 750 900 Note: This sign and signal assembly must be used in combination with one of WG11, WG12 or WG13 Supplementary Signs.",
WA5,Crossroad Controlled Assembly - Sign and Signal (Advance warning of traffic control),Permanent Warning Signs,CROSSROAD_CONTROLLED_ASSEMBLY_SIGN_AND_SIGNAL_ADVANCE_WARNING_OF_TRAFFIC_CONTROL_WA5.svg,1028x1618 mm,"Arrow Type A A A r 50 50 60 i 200 200 200 h 10 10 10 g 15 20 25 f 275 345 415 e 60 75 90 d 270 338 405 c 150 188 225 b 100 125 150 a 600 750 900 Note: This sign and signal assembly must be used in combination with one of WG11, WG12 or WG13 Supplementary Signs.",
